"V1";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63";"V64";"V65";"V66";"V67";"V68";"V69";"V70";"V71";"V72";"V73";"V74";"V75";"V76";"V77";"V78";"V79";"V80";"V81";"V82";"V83";"V84";"V85";"V86";"V87";"V88";"V89";"V90";"V91";"V92";"V93";"V94";"V95";"V96";"V97";"V98";"V99";"V100";"V101";"V102";"V103";"V104";"V105";"V106";"V107";"V108";"V109";"V110";"V111";"V112";"V113";"V114";"V115";"V116";"V117";"V118";"V119";"V120";"V121";"V122";"V123";"V124";"V125";"V126";"V127";"V128";"V129";"V130";"V131";"V132";"V133";"V134";"V135";"V136";"V137";"V138";"V139";"V140";"V141";"V142";"V143";"V144";"V145";"V146";"V147";"V148";"V149";"V150";"V151";"V152";"V153";"V154";"V155";"V156";"V157";"V158";"V159";"V160";"V161";"V162";"V163";"V164";"V165";"V166";"V167";"V168";"V169";"V170";"V171";"V172";"V173";"V174";"V175";"V176";"V177";"V178";"V179";"V180";"V181";"V182";"V183";"V184";"V185";"V186";"V187";"V188";"V189";"V190";"V191";"V192";"V193";"V194";"V195";"V196";"V197";"V198";"V199";"V200";"V201";"V202";"V203";"V204";"V205";"V206";"V207";"V208";"V209";"V210";"V211";"V212";"V213";"V214";"V215";"V216";"V217";"V218";"V219";"V220";"V221";"V222";"V223";"V224";"V225";"V226";"V227";"V228";"V229";"V230";"V231";"V232";"V233";"V234";"V235";"V237";"V238";"V240";"V242";"V243";"V244";"V245";"V246";"V247";"V248";"V249";"V250";"V251";"V252";"V253";"V255";"V256";"V257";"V258";"V259";"V260";"V261";"V263";"V265";"V266";"V267";"V268";"V269";"V270";"V271";"V272";"V273";"V274";"V275";"V276";"V277";"V278";"V279";"V280";"V281";"V282";"V283";"V284";"V285";"V286";"V287";"V288";"V289";"V290";"V291";"V292";"V293";"V294";"V295";"V296";"V298";"V299";"V300";"V301";"V302";"V303";"V304";"V305";"V306";"V307";"V308";"V309";"V310";"V311";"V313";"V314";"V315";"V316";"V317";"V318";"V319";"V320";"V321";"V322";"V323";"V324";"V325";"V326";"V327";"V328";"V329";"V330";"V331";"V332";"V333";"V334";"V335";"V336";"V337";"V338";"V339";"V340";"V341";"V342";"V343";"V344";"V345"
34110;0;0.903845965862274;1;1;1;1;1;1;2;2;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;2;2;8;9;1;0;1;0;1;1;0;1;2;3;1;1;2;;;1;6;3;1;8;1;2;2;1;2;7;1;1;2;1;1;3;1;2;3;3;2;3;3;3;3;2;2;3;1;4;3;0;1;0;1;1;1;0;1;0;0;0;0;2;1;1;1;2;6;1;4;4;8;5;3;4;1;2;1;1;2;3;2;2;3;2;3;3;2;2;3;2;2;3;3;2;3;3;3;9;1;10;9;1;10;9;1;10;10;9;8;4;3;4;1;1;2;7;1;10;9;10;10;10;9;2;5;88;1;3;2;3;1;2;2;1;2;1;1;1;88;7;1;8;2;3;2;1;3;4;1;9;1;2;9;1;1;3;1;1;2;2;3;1;9;2;2;3;4;3;1;2;3;2;1;2;3;4;2;2;1;3;4;1;2;3;2;2;1;2;1;1;1933;1;;1;1;1;1;;;1;3;3;2;83;30;7;5;2;112;2;;;;1;8;1;2221;;2;;2;2;9;;;9;6;6;1;3;6;2;4;2;2;2;4;2;2;2;4;;11;1;12;15;1;4;1;0;0;0;0;0;1;;;;;;7;2;3;1;83;84;7;5;1;6;2;3;3;4;2;2;4;5;4;1;11;112;4;2;22;222;7;4;;2;1;4;0;2
34110;0;0.332374691963196;1;1;1;2;1;3;1;1;0;1;1;0;1;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;1;9;10;0;0;1;0;1;1;0;1;3;4;2;3;2;;;1;7;2;2;2;2;2;2;2;4;1;7;1;3;2;2;2;2;1;3;3;3;3;3;3;3;3;4;4;2;4;2;1;1;0;1;0;1;0;0;0;1;0;0;1;1;1;1;1;2;3;4;5;1;5;3;4;4;2;1;2;2;3;3;2;2;2;2;2;2;2;2;2;2;1;2;2;3;3;3;8;5;10;10;1;10;10;2;10;10;9;9;4;4;4;1;1;1;4;1;10;10;10;8;5;4;2;8;8;1;1;3;2;2;3;1;1;3;1;1;1;4;9;1;3;2;3;2;1;3;3;4;9;5;3;3;4;1;4;2;3;4;3;4;3;5;1;4;4;2;4;1;3;4;4;3;1;1;4;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1949;1;;1;1;6;;1;;1;0;2;2;58;27;8;1;;2359;;2;;1;1;8;;2221;;2;;2;2;8;;8;;6;2;1;1;6;3;4;2;4;2;2;1;4;10;5;;12;24;13;28;1;4;0;0;1;0;0;0;1;0;0;1;1;1;7;4;3;1;67;68;6;7;2;2;2;4;4;4;1;2;1;1;4;2;23;235;4;2;22;222;2;4;4;2;1;4;0;3
34110;1;0.976300656795502;;1;1;2;3;3;2;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;2;2;2;2;2;88;8;0;0;1;0;1;0;0;3;3;3;1;3;1;1;;;5;5;1;1;1;2;2;2;1;7;1;1;3;2;3;3;3;2;3;3;3;3;3;3;3;3;2;4;2;4;3;1;1;0;1;0;1;0;0;0;1;0;0;2;2;2;2;1;10;8;8;3;8;4;1;3;1;4;1;2;2;2;3;3;3;3;2;2;2;2;2;3;3;3;2;2;3;2;3;6;6;10;6;88;6;6;6;6;8;10;7;2;4;;1;1;1;3;1;10;4;10;7;1;5;1;5;9;1;1;2;2;2;3;3;1;2;1;1;1;1;7;3;3;3;3;3;3;3;3;3;8;3;6;7;4;1;4;1;2;3;3;3;2;5;3;4;4;4;4;3;1;2;3;1;4;4;2;3;3;3;3;3;3;3;3;3;3;1;2;1;2;1952;1;;1;1;6;;;;1;0;0;1;;20;7;5;1;3212;;1;2;2;;;;;;;;2;2;2;;2;;2;2;1;1;6;3;4;2;4;3;4;2;4;8;;;;;;;;4;0;0;1;0;0;0;1;0;0;1;1;1;5;3;2;2;65;65;6;7;6;0;2;;3;;1;1;4;;3;3;32;321;77;77;777;7777;1;1;1;1;0;3;1;2
34110;0;0.837646961212158;2;2;3;2;2;3;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;2;1;2;1;3;2;2;8;6;1;1;0;1;1;0;0;2;3;1;2;3;2;;;2;7;7;2;1;1;1;1;1;3;3;6;1;3;1;1;3;2;1;2;3;3;3;3;3;2;2;1;4;3;4;4;1;0;0;1;0;1;0;1;0;1;0;0;2;2;3;3;2;4;5;5;2;8;1;1;2;1;4;1;3;3;3;2;3;4;1;2;3;4;3;3;2;2;3;4;2;3;3;3;9;1;10;10;1;10;6;1;10;10;10;6;3;3;3;1;2;4;7;2;8;10;7;8;2;8;8;7;8;1;1;3;2;2;2;2;1;2;1;1;2;8;9;2;3;2;4;3;2;4;4;4;7;10;2;5;2;2;2;1;2;2;3;3;3;7;2;2;2;2;2;2;3;4;4;3;4;2;1;5;4;1;2;5;4;3;3;2;2;3;1;1;1;1996;1;;1;1;6;;2;2;2;0;0;5;21;22;4;5;1;5223;;2;;2;;;;;;;;2;2;10;;10;;6;6;1;1;6;1;4;1;8;4;4;1;2;7;7;;19;18;20;12;1;2;1;0;0;0;0;0;1;0;0;1;10;10;7;1;1;1;21;21;1;12;6;0;1;5;1;;2;2;4;;2;5;52;522;77;77;777;7777;1;5;8;0;0;4;0;2
34110;0;1.36632525920868;2;2;1;1;3;2;1;2;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;2;1;1;1;2;2;1;5;9;1;0;0;1;1;0;0;2;4;4;1;2;1;1;;;3;7;1;1;2;2;2;2;4;3;5;1;3;2;2;1;1;1;3;4;3;4;4;4;4;3;4;4;2;3;5;1;1;0;1;0;1;1;0;0;0;0;0;3;1;3;3;1;4;2;2;1;2;2;2;4;1;4;2;3;1;2;2;1;3;2;1;3;2;3;2;3;2;2;3;3;3;3;3;5;2;10;10;0;9;5;4;10;10;8;5;4;4;4;1;1;1;5;1;9;9;5;10;6;2;10;5;2;1;5;1;1;1;2;2;1;1;1;1;2;1;5;1;4;3;2;1;1;3;4;3;9;2;6;10;3;1;4;1;2;2;3;3;2;8;2;2;4;2;2;2;1;2;4;4;3;3;5;4;4;3;4;3;1;4;3;1;2;1;3;1;2;1937;1;;1;1;3;1;2;2;1;0;2;1;;14;1;5;1;9412;;2;;1;;;;;;;;2;2;3;;;3;3;2;1;1;7;4;4;4;2;4;4;3;2;6;2;;9;56;11;20;1;4;0;0;1;0;0;0;1;0;0;1;2;2;9;1;1;2;80;80;7;6;3;2;2;2;1;;1;1;4;;1;9;94;941;77;77;777;7777;2;1;1;2;1;1;1;2
34110;1;1.33129811286926;2;1;1;2;3;4;2;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;1;1;2;1;2;2;2;9;9;1;0;1;0;1;1;0;1;3;2;2;4;2;;;1;7;7;3;2;2;2;2;2;3;1;7;1;3;2;2;3;1;2;4;4;4;4;3;4;4;2;3;5;1;4;4;0;1;0;1;1;1;0;1;0;0;0;0;3;1;2;2;2;4;5;5;3;6;4;3;4;3;1;2;1;1;2;2;2;3;2;2;3;2;2;2;2;2;1;8;2;3;3;3;0;0;10;0;0;5;0;3;10;10;10;8;3;2;4;1;1;2;10;1;10;10;10;10;8;10;3;6;10;1;1;1;3;2;3;1;1;3;2;1;2;2;1;1;2;2;3;2;2;3;3;3;5;5;4;5;3;1;3;1;2;2;3;4;2;5;1;4;4;5;5;3;3;4;4;3;3;5;4;4;4;2;3;2;2;2;2;2;3;1;1;1;2;1995;1;;1;1;6;;2;2;1;0;0;1;;24;8;7;1;9112;;1;1;1;;;;;;;;2;2;2;;2;;10;8;1;1;1;1;3;2;3;1;3;1;4;1;;;;;;;;4;0;1;0;0;0;0;1;0;0;1;7;1;11;2;1;2;22;22;1;12;6;0;2;;4;;4;5;6;;1;9;91;911;77;77;777;7777;2;1;2;1;1;4;0;1
34110;0;0.850564479827881;1;1;1;1;2;1;2;2;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;1;1;1;1;2;10;7;1;0;1;0;1;0;0;2;5;3;3;2;2;;;1;7;7;1;1;1;2;2;1;2;10;1;1;3;3;1;3;1;1;4;4;4;4;4;4;4;4;4;5;1;5;5;0;1;0;1;1;1;0;0;0;1;0;0;2;1;1;1;2;3;6;7;4;4;7;4;4;4;2;1;1;3;3;3;3;3;2;2;4;3;3;2;2;3;2;4;2;4;4;4;1;1;10;1;1;9;1;9;10;10;10;4;4;2;4;1;1;1;9;1;10;10;10;8;10;10;7;2;10;1;1;2;2;1;1;2;1;3;1;1;1;1;10;1;4;3;4;1;1;4;4;4;10;4;5;4;3;1;4;1;3;3;3;4;3;8;1;5;4;5;5;1;3;4;4;4;4;1;1;1;1;1;2;1;1;1;1;1;1;1;3;2;2;1980;1;;2;1;1;1;;;1;1;0;3;7;27;10;1;;11;;2;;2;1;8;;2166;;2;;2;2;10;;;10;4;7;2;1;3;3;3;3;1;4;4;4;4;1;7;;11;3;11;49;1;5;0;1;0;0;0;0;1;1;0;0;3;10;9;5;2;2;37;37;3;11;1;1;2;5;5;4;3;1;1;1;4;1;11;11;4;2;21;216;1;5;1;2;0;4;0;3
34110;0;0.938533425331116;2;1;2;1;4;2;2;1;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;2;1;2;1;2;2;2;7;8;1;1;0;0;1;0;0;2;2;1;1;3;1;1;;;4;4;2;1;1;1;1;2;2;4;2;1;2;2;2;1;2;2;2;4;3;4;3;3;3;1;2;4;3;2;2;1;1;0;1;0;1;0;0;1;0;0;0;3;1;1;1;1;5;5;5;2;7;5;3;2;1;4;1;2;1;2;2;2;3;2;2;3;2;2;3;2;2;2;2;2;3;2;3;8;8;5;7;10;7;7;4;7;8;8;6;3;3;2;2;3;2;1;1;6;5;3;2;1;1;1;1;8;1;3;2;1;1;3;3;1;2;2;2;2;88;88;2;3;2;3;2;2;3;4;3;5;2;2;9;2;2;2;2;1;2;2;2;2;5;3;3;3;4;3;1;1;1;1;4;4;4;4;4;4;4;5;5;2;3;2;2;2;1;2;1;1;1977;1;;1;1;1;1;;;1;5;0;7;0;20;6;1;;7523;;1;1;2;1;8;1;2342;;2;;2;2;;;;;6;6;1;1;3;2;4;2;4;3;4;2;4;8;1;;15;56;18;3;2;4;0;0;1;1;0;0;0;0;0;1;7;7;11;2;2;1;40;40;3;10;1;5;2;1;2;4;2;2;1;8;2;7;75;752;4;2;23;234;1;;;2;1;2;1;2
34110;0;0.664983212947845;2;1;1;1;3;4;1;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;1;2;2;2;8;9;0;1;1;0;0;0;0;2;3;3;2;4;2;;;1;7;7;2;2;1;2;2;1;4;1;7;1;3;3;2;1;1;2;4;2;3;4;4;4;4;2;3;5;1;3;3;1;1;0;1;0;1;0;0;0;1;0;0;3;1;2;2;1;6;6;4;3;8;6;3;1;1;4;1;1;1;1;1;2;3;2;1;3;2;2;2;2;2;2;3;2;3;2;4;4;1;10;6;1;10;6;1;10;9;10;8;4;3;4;1;1;1;1;1;10;10;10;7;4;10;1;3;10;1;1;1;1;1;2;2;1;1;1;1;1;5;7;1;4;4;4;1;1;4;4;3;7;3;6;7;3;2;4;2;3;3;4;4;3;7;2;4;4;4;4;1;1;1;2;4;5;5;3;1;2;2;3;3;1;2;2;2;3;1;2;1;2;1986;1;;1;1;1;1;;;1;1;0;3;1;25;10;1;;233;;2;;1;1;10;;2512;;2;;2;2;10;;10;;6;8;1;1;4;1;2;1;3;4;3;2;4;9;1;;10;0;11;4;1;5;1;1;0;0;0;0;1;0;0;1;8;3;5;5;3;2;31;31;2;11;1;1;2;1;5;5;4;2;1;1;4;2;23;233;4;2;25;251;2;5;5;2;1;4;0;2
34110;1;1.0892196893692;2;1;1;2;3;3;2;2;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;1;2;2;2;5;5;0;1;0;0;1;0;0;1;2;2;1;2;1;1;;;4;4;1;2;2;1;1;2;2;3;6;1;1;1;2;3;2;1;3;3;3;3;3;3;4;3;2;5;1;2;3;0;1;1;1;0;1;0;0;0;1;0;0;4;2;3;2;3;5;3;3;3;8;3;1;3;1;4;1;2;3;2;2;3;3;2;2;3;3;3;3;3;2;2;3;3;3;3;3;8;1;10;8;1;10;5;6;10;10;8;6;4;3;4;2;3;4;2;1;10;10;10;10;1;2;1;1;10;1;1;2;3;2;3;3;1;1;2;2;2;11;88;1;3;3;3;1;1;3;3;3;5;2;1;9;2;1;3;1;2;2;2;2;2;6;3;4;4;4;2;8;2;2;3;4;4;5;4;3;3;3;3;3;3;3;3;3;3;2;2;2;2;1999;1;;1;1;6;;2;1;2;0;0;;;;3;2;;9333;;2;;2;;;;;;;;2;2;88;;;;6;8;2;1;6;3;4;2;4;4;4;2;3;8;;;;;;;;4;1;0;0;0;0;0;1;0;0;1;2;2;11;1;1;2;18;18;1;13;6;0;1;;1;;4;2;2;;1;9;93;933;77;77;777;7777;1;;15;0;1;2;1;2
34110;1;0.748128771781921;2;1;2;2;3;3;2;3;1;1;1;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;1;1;1;2;2;2;4;3;1;1;1;0;1;1;0;2;2;3;3;2;1;1;;;4;4;1;1;1;2;2;1;3;3;7;1;3;2;2;1;2;2;2;3;2;2;3;3;3;1;3;4;4;3;2;1;0;0;1;0;1;0;1;0;1;0;0;2;2;2;2;2;6;4;3;3;6;3;3;4;1;3;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;6;6;10;8;2;9;6;6;9;10;9;9;3;3;4;1;1;1;2;1;7;7;8;8;5;8;1;8;8;2;7;3;2;1;2;3;1;2;1;1;1;7;88;2;2;3;2;1;1;2;3;2;4;1;4;8;2;2;2;2;2;2;2;2;2;2;2;4;4;4;4;1;1;2;2;4;4;4;4;3;3;3;3;2;2;3;3;2;2;2;2;1;1;1969;1;;1;1;1;1;;;1;2;1;3;17;16;7;1;;2142;;1;1;2;1;4;;2341;;2;;2;2;10;;10;;2;2;1;3;8;3;4;1;2;3;3;1;3;11;;;;;;;;4;0;1;0;0;0;0;1;0;1;0;2;2;5;3;4;1;48;48;4;9;1;3;2;;3;1;1;1;1;1;4;2;21;214;4;2;23;234;1;5;7;0;1;2;1;1
34110;0;0.831282794475555;2;1;1;1;3;3;2;2;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;2;2;8;9;0;1;0;0;1;0;0;2;1;3;1;2;1;1;;;5;5;1;1;1;2;2;1;2;6;6;1;3;3;2;3;2;1;3;4;4;4;2;4;2;3;2;5;1;4;3;1;1;0;0;1;1;0;0;0;1;0;0;3;1;3;2;2;5;3;5;2;5;4;1;3;1;2;2;1;1;3;2;3;3;3;2;3;3;3;4;2;2;2;2;2;3;3;3;6;1;10;8;5;10;5;6;10;10;8;6;4;2;4;1;2;2;1;2;10;10;8;7;1;4;1;1;7;1;1;3;2;2;3;3;1;2;1;1;1;1;7;1;3;2;3;2;2;3;4;3;3;2;3;3;3;2;3;2;2;3;3;3;3;9;2;2;4;2;4;1;1;3;4;4;4;4;4;3;3;3;4;3;1;4;4;1;3;1;2;1;2;1976;1;;1;1;4;1;2;2;1;2;0;3;9;35;8;1;;221;;2;;1;;;;;;;;1;2;5;;5;;6;7;1;1;2;1;3;3;3;4;1;2;3;7;2;;13;59;14;46;1;4;0;1;0;0;0;0;1;0;1;0;5;9;9;4;2;2;41;41;3;10;4;2;2;2;4;;3;2;1;;4;2;22;221;77;77;777;7777;2;2;1;1;0;3;1;2
34110;0;0.536581456661224;1;1;1;1;3;4;2;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;2;2;1;3;3;3;7;8;1;1;1;1;1;0;0;1;1;1;2;5;1;1;;;7;7;2;2;2;2;2;2;4;1;7;1;3;1;1;3;1;1;4;3;4;4;3;3;2;2;1;5;1;5;3;1;1;0;0;0;1;0;0;0;1;1;0;4;2;2;3;2;5;1;1;4;7;5;4;1;1;4;2;1;1;2;3;3;4;1;2;3;3;2;2;2;2;1;2;2;3;3;2;5;88;10;8;0;7;7;6;10;8;8;5;2;2;3;2;1;7;5;1;10;7;10;10;2;8;4;1;8;1;7;1;3;3;3;1;1;2;3;3;2;88;88;1;3;3;4;1;1;3;3;3;4;2;3;8;3;1;3;2;3;1;2;4;3;3;2;3;3;4;4;1;2;3;2;4;4;4;4;4;4;4;4;4;3;4;4;3;3;2;2;1;1;1993;1;;1;1;6;;1;;1;0;0;1;;20;6;1;;7115;;1;1;2;1;4;6;;;;;2;2;4;;4;;6;6;1;1;3;1;4;2;4;3;4;2;4;7;5;;16;54;17;57;1;2;1;0;0;0;0;0;1;0;0;1;4;3;7;2;2;1;24;24;1;12;2;0;2;4;2;1;2;2;1;7;2;7;71;711;77;77;777;7777;1;2;;0;0;4;1;2
34110;0;0.793136835098267;3;1;1;1;3;2;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;2;2;6;8;1;1;0;0;1;0;0;2;4;4;3;2;1;1;;;6;6;1;1;2;2;2;2;2;5;6;1;3;2;2;2;2;1;4;3;3;3;3;3;3;3;2;4;2;4;4;1;0;0;1;0;1;0;1;0;1;0;0;2;1;2;3;2;5;3;7;7;6;5;3;4;1;2;1;1;1;2;3;2;3;2;1;3;2;2;3;3;2;3;3;3;2;2;3;8;4;8;8;3;8;5;3;10;10;8;8;2;3;4;1;1;3;1;1;5;7;7;7;1;5;1;3;5;1;1;2;2;1;2;1;1;2;1;1;2;88;88;1;3;2;4;2;2;4;4;3;5;3;5;9;3;1;3;2;2;2;3;4;2;8;4;2;4;1;2;2;2;4;4;1;2;4;2;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1938;1;;1;1;1;1;;;1;0;4;2;79;14;2;5;1;3333;;2;;1;1;7;1;6113;;2;;2;2;4;;4;;6;2;2;3;10;1;4;2;3;3;4;1;4;5;1;;9;49;10;49;1;4;0;1;0;0;0;0;1;0;0;1;1;1;9;2;1;2;79;79;7;6;1;4;2;1;1;3;1;2;4;5;3;3;33;333;2;6;61;611;2;2;;1;0;4;1;2
34110;0;1.88688731193542;1;1;3;1;2;2;2;1;0;0;1;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;10;10;1;1;1;1;1;1;0;1;1;2;1;1;8;;;;7;4;1;1;1;2;2;1;1;4;6;1;1;1;1;1;3;2;4;4;4;4;1;4;4;1;5;4;5;2;5;1;1;0;1;0;1;0;0;0;1;0;0;1;2;8;2;8;7;1;1;1;5;3;1;3;2;1;8;8;8;1;1;3;8;2;1;1;1;1;1;1;1;1;8;8;1;1;8;88;88;10;10;1;10;7;10;10;10;8;10;8;8;8;8;1;1;1;1;10;10;10;10;8;1;1;8;10;1;1;1;1;1;1;3;2;;1;7;1;7;88;4;4;4;4;2;1;8;8;5;10;5;2;1;4;1;4;1;1;3;3;3;2;8;8;8;8;8;8;8;1;1;2;4;4;3;3;1;1;1;1;1;1;1;1;1;2;1;8;1;2;1978;2;2013;2;2;1;1;;;1;2;0;4;3;21;4;1;;911;;2;;2;2;6;;7221;;2;;2;2;4;;4;;88;7;2;1;3;1;4;2;2;4;4;3;3;10;1;;10;26;11;24;1;2;0;0;1;8;8;8;8;8;;8;88;88;88;1;1;2;29;39;3;10;1;2;2;1;1;2;3;;1;1;1;9;91;911;2;7;72;722;1;2;7;0;;4;0;2
34110;0;1.35179197788239;2;1;1;1;2;2;1;3;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;2;1;1;1;1;10;9;1;1;1;1;1;1;0;1;3;4;4;3;1;1;;;6;7;1;1;1;1;1;1;2;9;1;1;3;1;1;3;2;2;3;3;3;3;4;4;4;1;1;4;1;4;3;1;1;0;1;0;1;1;0;0;0;0;0;2;1;1;1;2;3;6;1;6;6;4;2;1;1;2;1;2;1;2;2;2;3;2;1;2;2;3;3;2;3;2;3;2;3;4;3;10;1;10;10;2;9;3;10;10;10;9;8;1;3;3;1;1;1;1;1;10;10;10;10;5;10;1;5;10;1;10;2;2;1;2;2;1;2;1;1;1;1;88;1;4;2;2;2;1;3;3;2;9;6;8;10;3;1;3;1;3;3;3;3;1;9;1;5;5;5;4;1;1;2;1;1;1;1;5;2;2;2;2;2;1;1;3;1;3;1;1;2;1;1970;1;;1;1;1;1;;;1;0;0;2;47;17;2;9;1;88888;;2;;2;1;6;1;5322;;1;1;2;2;4;;4;;2;2;3;3;88;2;2;1;2;4;2;1;2;9;5;;18;26;20;2;1;2;0;1;0;0;0;1;0;0;0;1;5;10;11;1;1;1;46;47;4;9;1;0;2;4;1;2;1;1;8;9;88;88;888;8888;2;5;53;532;1;2;1;2;0;4;1;2
34110;0;0.794574499130249;2;1;2;2;3;3;1;2;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;2;1;2;2;2;8;8;1;1;1;0;1;0;0;2;4;3;3;2;1;1;;;5;5;1;1;1;2;2;2;4;5;6;1;2;2;3;1;2;2;3;2;3;3;2;3;2;3;4;4;1;3;2;1;1;0;0;0;1;0;0;0;1;1;0;3;1;2;1;2;2;5;1;3;8;5;3;1;2;1;1;2;1;2;1;2;2;2;1;2;2;2;3;2;1;1;2;3;2;2;2;5;2;6;7;7;5;5;7;7;8;5;6;3;3;4;2;7;1;1;1;10;5;5;7;1;5;1;1;10;1;7;2;2;2;3;3;1;1;1;1;2;7;88;1;3;3;4;2;1;4;4;4;7;5;5;7;3;2;3;2;2;3;3;2;2;6;3;4;4;4;5;2;1;3;3;4;2;2;2;3;4;4;4;4;2;3;3;2;3;2;3;1;2;1980;1;;1;1;1;1;;;1;2;0;4;3;37;7;8;1;88888;;1;1;2;1;6;;7212;;1;1;1;2;6;;;6;6;3;1;1;6;1;4;2;4;4;4;2;4;11;1;;14;10;14;56;1;4;1;0;0;1;0;0;0;0;0;1;5;5;11;2;1;2;37;37;3;11;1;2;2;1;3;2;1;2;7;1;88;88;888;8888;2;7;72;721;1;3;7;2;1;3;1;2
34110;0;1.29072284698486;1;1;1;2;2;4;2;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;2;2;1;2;2;2;8;9;0;0;1;0;1;1;0;1;2;3;2;2;2;;;1;7;7;2;2;2;2;2;2;4;1;7;1;2;2;1;3;2;2;4;4;4;4;4;4;4;3;5;5;2;3;2;0;1;0;0;1;1;0;0;0;1;0;0;2;1;2;1;2;5;7;7;3;7;5;3;1;4;2;1;3;3;2;2;3;4;3;2;3;2;2;2;2;1;1;3;3;3;3;3;8;1;10;8;1;9;7;1;10;9;9;3;3;2;4;1;2;1;5;1;10;10;10;6;2;10;1;2;10;1;1;1;2;2;2;3;1;1;1;1;1;2;10;1;4;4;3;2;1;1;4;3;10;4;8;3;4;1;4;2;2;4;4;4;4;3;1;5;4;5;4;1;3;4;3;5;5;3;3;2;2;1;2;2;1;1;1;1;2;1;2;1;2;1993;1;;1;2;6;;2;2;1;0;0;1;;22;9;1;;3221;;1;1;1;;;;;;;;2;2;4;;4;;10;10;1;1;1;1;4;1;1;3;2;1;4;1;7;;16;37;17;30;1;5;0;1;0;0;0;0;1;0;0;1;2;5;7;4;2;2;24;24;1;12;6;0;2;5;4;;5;5;1;;3;3;32;322;77;77;777;7777;2;2;2;2;0;4;0;3
34110;1;1.64710640907288;1;1;2;2;3;3;3;3;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;2;2;4;2;2;7;7;1;1;1;0;1;1;0;2;4;1;1;1;1;2;;;7;7;1;1;1;2;1;1;1;10;7;1;1;1;1;1;2;1;2;2;1;3;3;1;3;2;2;4;4;3;3;1;1;0;1;0;1;0;0;0;0;0;0;2;3;3;2;1;6;10;8;9;10;5;1;4;4;1;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;2;2;10;8;10;10;0;10;8;8;10;10;2;1;1;3;1;1;1;1;1;1;2;5;4;5;1;1;1;1;8;1;1;2;2;1;2;3;1;1;1;1;1;1;7;1;2;2;3;1;2;3;3;3;2;7;6;1;3;1;4;1;1;3;3;3;3;7;2;4;1;4;3;3;2;2;1;1;5;4;1;2;2;2;1;1;3;4;3;1;2;1;1;1;1;1962;2;2000;2;2;1;1;;;1;1;0;2;55;19;8;5;1;9321;;8;;8;2;9;8;;;;;1;2;2;;2;;8;1;1;8;2;4;3;2;3;1;3;2;2;11;;;;;;;;4;1;0;0;1;0;0;0;1;0;0;7;8;88;5;2;1;55;55;5;9;1;1;2;;4;4;1;4;4;8;1;9;93;932;77;77;777;7777;8;1;1;1;1;4;0;2
