"V1";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V27";"V28";"V29";"V32";"V35";"V37";"V38";"V39";"V40";"V41";"V42";"V44";"V47";"V48";"V49";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63";"V64";"V65";"V66";"V67";"V68";"V69";"V70";"V71";"V72";"V73";"V74";"V75";"V76";"V77";"V78";"V79";"V80";"V81";"V82";"V83";"V84";"V85";"V86";"V87";"V88";"V89";"V90";"V91";"V92";"V93";"V94";"V95";"V96";"V97";"V98";"V99";"V100";"V101";"V102";"V103";"V104";"V105";"V106";"V107";"V108";"V109";"V110";"V111";"V112";"V113";"V114";"V115";"V116";"V117";"V118";"V119";"V120";"V121";"V122";"V123";"V124";"V125";"V126";"V127";"V128";"V129";"V130";"V131";"V132";"V133";"V134";"V135";"V136";"V137";"V138";"V139";"V140";"V141";"V142";"V143";"V144";"V145";"V146";"V147";"V148";"V149";"V150";"V151";"V152";"V153";"V154";"V155";"V156";"V157";"V159";"V160";"V161";"V162";"V163";"V164";"V165";"V166";"V167";"V168";"V169";"V170";"V171";"V172";"V173";"V174";"V175";"V176";"V177";"V178";"V179";"V180";"V181";"V182";"V183";"V184";"V185";"V186";"V187";"V188";"V189";"V190";"V191";"V192";"V193";"V194";"V195";"V196";"V197";"V198";"V199";"V200";"V201";"V202";"V203";"V204";"V205";"V206";"V207";"V208";"V209";"V210";"V211";"V212";"V213";"V214";"V215";"V216";"V217";"V218";"V219";"V220";"V221";"V222";"V223";"V224";"V225";"V226";"V227";"V228";"V229";"V230";"V231";"V232";"V233";"V234";"V235";"V236";"V237";"V238";"V239";"V240";"V241";"V242";"V243";"V244";"V245";"V246";"V247";"V248";"V249";"V250";"V251";"V252";"V253";"V254";"V255";"V256";"V257";"V258";"V259";"V260";"V261";"V262";"V263";"V264";"V265";"V266";"V267";"V268";"V269";"V270";"V271";"V272";"V273";"V274";"V275";"V276";"V277";"V278";"V279";"V280";"V281";"V282";"V283";"V284";"V285";"V286";"V287";"V288";"V289";"V290";"V291";"V292";"V293";"V294";"V295";"V296";"V297";"V298";"V299";"V300";"V301";"V302";"V303";"V304";"V305";"V306";"V307";"V308";"V309";"V310";"V311";"V312";"V313";"V314";"V315";"V316";"V317";"V319";"V321";"V323";"V324";"V325";"V326";"V327";"V328";"V329";"V330";"V331";"V332";"V333";"V334";"V335";"V336";"V337";"V338";"V339";"V340";"V341";"V342";"V343";"V344";"V345";"V346";"V347";"V348";"V349";"V350";"V351";"V352";"V353";"V354";"V355";"V356";"V357";"V358";"V359";"V360";"V361";"V362";"V363";"V364";"V365";"V366";"V368";"V369";"V370";"V371";"V372";"V373";"V374";"V375";"V376";"V377";"V378";"V379";"V380";"V381";"V382";"V383";"V384";"V385";"V386";"V387";"V388";"V389";"V390";"V391";"V392";"V393";"V394";"V395";"V396";"V397";"V398";"V399";"V400";"V401";"V402";"V403";"V404"
5837;5356;45;100000;0;1999;1;1936;1;1;2;1;1;2;0;2;0;0;0;14;2;1;12;2;1;2;0;4;;;;;;0;1;5;1;;;450000;5;1;1;2;3;4;4;2;1;1;;1;2;2;;1;2;2;;1;2;2;;2;;2;;2;;2;;2;;1;1;2;;2;;2;;2;;2;2;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;8;10;2;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;10;100;100;100;1;1;1;3;3;1;1;3;2;2;2;1;2;;;7;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;2;2;7;2;1;5;1;5;1;1;3;3;2;3;2;3;2;1;1;3;2;2;1;3;3;1;1;2;2;2;4;1;3;1;1;1;3;3;2;2;1;1;2;2;1;2;1;1;2;2;1;2;2;1;2;4;3;3;3;3;3;1;6;1;1;1;1;2;1;1;2;2;1;2;1;1;2;4;3;2;4;3;2;4;2;1;4;4;4;2;3;1;1;1;3;5;5;4;4;4;1;2;3;3;3;3;1;1;1;1;1;1;6;1;10;10;10;10;10;1;1;10;10;1;1;2;3;1;1;4;2;2;3;3;5;5;5;3;8;8;1;1;2;8;3;1;2;5;1;4;1;1;2;4;4;4;4;3;2;3;5;5;3;2;2;2;3;2;1;2;2;4;4;2;2;;;;;;1;4;8;88;1;373;5;2;63;63;5100;1;28;5;99;"nej";0;2;1;5;3;2;6;1;0;1;0;13;;1;;3;1;3;1;2;;;;3;4
5837;5356;20;100000;0;1999;1;1950;1;1;1;1;1;2;2;2;0;2;0;16;4;1;11;2;1;0;2;1;;2;;15;;0;1;10;1;;;550000;5;1;1;1;2;2;2;1;2;4;3;2;2;2;;2;;2;;1;2;2;;2;;2;;2;;1;1;2;;1;2;2;;2;;2;;2;;2;2;2;3;2;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;1;5;9;2;4;1;1;0;0;0;1;0;0;0;0;1;1;1;1;0;0;1;1;7;9;9;1;1;3;1;5;2;1;3;1;2;2;1;2;;;6;6;1;1;1;1;2;2;1;2;1;1;2;2;2;2;2;1;7;1;1;5;2;1;5;2;5;4;2;3;3;1;1;2;3;1;1;1;2;2;1;2;2;3;2;1;2;2;2;5;3;3;2;2;2;3;3;2;2;2;1;1;2;1;1;1;2;2;2;2;2;2;1;2;1;1;1;2;3;3;1;8;3;6;5;4;4;1;1;2;1;1;3;1;1;1;2;2;2;3;3;2;3;3;3;4;2;3;3;3;1;1;1;3;3;8;4;4;4;2;2;3;2;3;1;1;1;8;1;1;1;5;1;1;5;5;5;5;1;1;9;7;9;3;2;2;2;1;4;2;2;2;2;2;3;3;2;3;5;1;1;1;8;8;3;1;4;1;1;1;2;4;3;3;3;3;3;3;3;4;4;4;2;3;2;2;2;1;2;4;4;3;3;1;2;4;4;4;5;1;2;2;5;1;373;5;2;49;48;5100;1;10;5;99;"nej";7741;2;1;3;2;2;4;2;3;0;1;34;;3;;4;2;14;2;2;;2;;3;3
5837;5356;14;100000;0;1999;2;1979;1;2;1;5;;0;;3;0;0;0;19;16;3;;2;1;0;12;8;;;;;;;;;1;;;8888888;1;1;3;1;1;3;3;2;1;3;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;3;4;1;0;0;1;0;1;1;1;0;0;1;0;0;1;0;2;7;7;1;3;0;1;0;1;0;0;0;0;1;0;0;1;1;1;1;0;2;10;100;100;100;1;2;1;1;5;4;1;2;1;2;2;1;2;;;4;3;1;1;1;1;2;2;1;2;1;8;8;1;8;1;8;2;5;8;1;6;2;7;4;1;8;1;1;3;3;1;3;2;3;2;1;2;2;3;1;1;1;3;1;2;8;3;8;4;4;1;3;4;1;1;1;2;2;1;1;2;2;1;1;1;2;2;2;1;2;2;1;1;3;1;2;1;3;3;1;3;8;6;8;5;2;1;1;3;1;1;3;3;1;1;2;3;3;3;3;4;4;4;3;3;3;4;3;3;2;3;2;3;6;4;1;2;4;8;2;8;1;2;2;7;2;1;1;1;1;1;1;4;4;4;1;5;1;1;8;2;7;1;2;2;3;1;2;2;2;3;2;2;4;3;1;2;5;1;2;3;8;8;4;2;1;1;1;2;1;1;2;4;4;4;5;5;1;3;5;2;2;3;2;4;2;1;1;3;5;1;2;2;;;;;;1;2;2;10;1;353;5;2;20;20;5100;1;10;5;99;"nej";7053;1;1;1;1;1;1;;0;0;0;;;;;8;2;22;3;2;;;;2;1
5837;5356;17;100000;0;1999;2;1978;2;;2;5;;0;;2;0;0;0;16;4;1;2;2;1;8;2;1;;2;;45;;0;1;10;2;1;9;390000;2;4;1;1;;;4;2;2;2;4;1;2;2;;2;;2;;1;2;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;1;4;4;2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;8;9;3;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;2;1;4;7;1;2;1;2;2;5;1;2;2;2;2;1;2;;;8;3;1;1;1;2;8;2;1;2;2;1;2;2;2;2;2;4;1;2;2;7;2;1;5;1;4;2;1;3;2;1;2;1;3;1;1;1;1;1;1;1;1;3;2;1;8;1;1;1;2;4;4;3;2;2;1;2;1;8;1;2;2;1;1;1;2;2;2;1;2;2;1;1;3;1;1;1;2;2;1;8;5;10;1;5;1;4;3;1;3;1;1;1;1;1;3;1;2;2;3;1;3;3;3;3;2;2;2;2;2;1;3;2;2;88;8;8;4;2;2;2;3;3;3;1;1;1;1;6;3;1;1;9;5;5;10;1;1;1;10;5;10;2;2;2;2;1;3;2;2;3;8;3;3;3;2;1;3;1;2;3;9;9;3;2;4;1;3;4;1;2;1;2;4;3;3;3;1;4;4;1;1;3;2;4;2;1;2;1;3;1;1;2;;;;;;1;2;2;88;1;353;5;2;21;21;5100;1;18;5;99;"nej";7618;1;1;1;1;1;1;2;1;3;1;52;34;5;3;3;3;16;2;2;;3;;4;1
5837;5356;30;100000;0;1999;1;1937;1;1;2;1;1;2;0;2;0;0;0;14;2;1;2;2;1;2;2;4;;;;;;0;3;6;1;;;260000;1;1;1;1;1;1;4;1;1;2;4;1;2;2;;2;;2;;1;2;1;1;2;;2;;1;1;2;;2;;2;;2;;1;1;2;;2;;2;1;5;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;6;10;3;4;1;0;0;1;0;0;0;1;1;0;1;1;1;1;0;0;2;10;100;100;100;1;5;2;1;5;3;2;3;2;2;2;2;;1;2;8;8;2;2;2;3;2;2;2;2;2;2;2;2;2;1;2;4;1;2;2;7;2;3;5;1;5;1;2;3;2;1;3;2;2;1;3;1;1;3;1;3;2;3;2;1;2;1;1;4;1;4;4;2;2;1;2;2;2;1;2;2;2;1;1;1;2;1;2;1;2;2;1;1;1;1;1;1;1;1;2;1;8;10;5;10;4;2;3;2;2;1;2;3;1;1;4;4;1;4;2;2;2;2;2;4;4;1;1;1;1;1;3;3;5;1;4;4;4;1;2;3;3;3;2;1;1;1;1;3;1;7;1;10;10;10;10;1;1;1;1;10;5;1;4;4;2;2;4;2;2;3;3;5;5;5;3;5;8;1;1;1;10;10;3;1;1;1;5;1;2;4;4;4;4;3;3;1;1;1;1;1;1;3;2;2;2;1;1;1;1;5;5;1;1;5;1;5;5;2;2;2;11;1;397;5;2;62;62;5100;1;17;5;99;"nej";7113;2;1;5;3;2;5;1;1;1;1;33;;3;;3;3;23;3;3;;;;4;4
5837;5356;17;100000;0;1999;2;1952;1;1;2;1;1;2;0;2;0;0;0;17;6;1;9;2;1;0;2;1;;2;;7;;0;4;10;2;1;10;500000;1;2;1;1;1;2;3;1;1;1;3;2;2;2;;2;;2;;1;2;2;;2;;2;;2;;2;;2;;1;2;2;;2;;2;;2;;2;2;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;9;10;3;4;1;1;1;1;0;0;1;1;0;0;0;1;1;1;1;0;1;1;6;8;4;2;4;3;3;3;5;1;1;1;2;2;1;2;;;4;4;1;1;1;1;8;1;1;8;1;1;2;2;2;1;1;2;5;1;1;4;1;8;5;1;5;2;1;3;2;1;2;2;2;1;1;1;1;3;1;2;2;2;1;1;2;2;3;4;2;3;3;2;1;3;2;2;2;1;2;1;2;1;1;1;2;1;2;2;2;2;1;1;2;1;1;3;1;3;1;6;8;8;8;3;1;2;1;2;2;1;2;1;1;2;2;3;2;2;1;2;3;3;3;3;2;2;3;2;1;2;2;3;5;5;4;2;4;1;1;8;3;3;2;1;1;1;1;4;5;2;1;8;8;10;10;8;1;1;3;3;5;3;3;3;2;2;3;3;2;2;4;4;5;4;1;3;4;1;2;2;5;5;3;2;3;3;3;4;2;4;1;3;3;2;2;2;2;2;2;1;1;3;2;4;1;1;3;2;5;2;4;2;;;;;;2;1;2;10;1;397;5;2;47;46;5100;1;20;5;99;"nej";7469;2;1;3;2;2;4;2;3;0;1;33;24;3;2;3;1;24;3;2;;1;;2;2
5837;5356;20;100000;0;1999;1;1941;1;1;1;1;2;2;0;2;0;0;0;16;13;3;;2;1;2;2;1;;1;2;1400;;0;2;10;1;;;450000;5;4;1;1;1;3;3;3;2;2;3;1;2;2;;2;;2;;1;2;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;1;4;4;2;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;5;8;1;3;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;9;10;4;4;2;2;4;2;1;2;1;2;1;1;2;;;6;8;1;1;1;1;2;2;1;2;1;1;1;1;1;1;1;2;5;2;1;5;2;1;5;1;5;1;3;3;3;1;3;1;3;1;1;1;1;3;1;1;1;3;1;1;2;1;4;4;1;3;4;4;2;2;2;2;2;2;1;1;2;1;2;1;2;2;2;2;1;2;1;1;4;2;2;2;2;2;1;5;5;1;5;1;1;2;3;1;1;3;2;1;1;2;3;2;2;4;3;2;3;3;3;3;2;2;2;2;3;2;3;3;5;5;4;2;4;1;2;8;2;2;1;1;1;5;1;1;5;5;1;1;10;10;10;5;1;1;10;5;10;1;3;3;2;1;4;4;2;2;2;4;4;4;1;2;5;1;1;1;6;6;2;2;5;5;1;5;2;2;5;5;5;5;5;2;4;4;4;3;2;2;2;4;2;1;2;2;4;4;2;2;;;;;;5;1;1;5;1;397;5;2;58;58;5100;1;11;5;99;"nej";7532;2;1;4;3;2;5;2;0;1;1;72;;7;;3;2;11;1;2;1;4;;3;4
5837;5356;17;100000;0;1999;1;1961;1;1;1;1;2;3;2;2;0;1;1;18;16;1;2;2;1;0;0;1;;2;;14;;0;1;6;2;1;9;450000;1;1;1;1;1;3;4;2;1;1;3;2;2;2;;2;;2;;1;2;2;;2;;2;;2;;2;;2;;1;2;2;;2;;2;;2;;2;2;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;88;9;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;9;10;2;1;5;1;5;5;3;2;3;2;2;1;2;;2;;8;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;2;2;7;2;1;5;1;5;1;1;3;3;1;3;3;3;1;3;1;1;2;1;2;1;3;8;1;2;1;1;2;1;3;8;8;1;1;1;2;2;1;2;1;2;1;1;1;2;2;2;1;2;2;1;1;2;3;1;1;1;3;1;3;3;3;4;4;4;1;1;2;2;1;1;1;1;3;3;3;2;3;1;2;2;2;2;8;8;2;2;1;1;1;3;2;8;4;4;8;4;1;1;3;2;4;1;1;3;1;1;5;1;1;1;9;9;9;9;88;2;1;1;1;2;1;3;3;3;2;3;3;2;2;3;4;5;5;1;2;8;1;4;2;1;1;2;1;3;1;1;2;1;1;1;2;;4;4;3;4;;3;4;3;4;3;3;3;2;;;;;;2;;;;;;1;1;2;11;1;397;5;2;38;37;5100;1;19;5;99;"nej";5376;2;1;2;2;2;3;;1;0;0;71;24;7;2;3;8;10;1;2;;2;;4;4
5837;5356;14;100000;0;1999;2;1949;1;1;1;1;1;0;;2;0;0;0;15;3;3;;2;1;0;10;1;;2;;7;;0;1;8;2;1;7;450000;1;2;2;1;1;3;3;2;2;2;2;2;2;2;;2;;2;;1;2;2;;2;;2;;1;2;2;;2;;1;1;2;;2;;2;;2;;2;1;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;8;8;5;5;1;1;0;1;0;0;1;0;0;0;0;1;0;1;1;0;1;2;10;5;9;1;4;2;2;4;1;2;3;1;2;2;1;2;;;6;7;1;1;1;1;1;2;1;8;1;2;2;2;2;2;2;3;5;8;1;6;2;1;4;2;5;1;1;3;3;1;3;2;3;1;1;2;2;3;2;3;2;8;1;1;2;2;3;4;2;3;3;8;1;8;2;3;1;1;1;1;2;1;2;1;2;2;2;1;2;2;1;1;2;1;2;3;3;3;1;7;5;7;8;3;1;2;2;2;1;1;1;1;1;1;2;2;3;3;3;1;3;3;3;4;2;2;3;2;2;2;3;2;4;8;8;3;4;1;1;4;4;4;1;1;1;1;1;1;3;1;1;8;8;8;8;1;1;1;8;1;9;1;3;3;2;2;3;2;3;3;8;2;2;2;1;3;5;1;1;1;8;8;3;2;4;3;2;3;1;2;4;4;4;4;3;2;1;3;3;1;2;2;2;3;2;1;4;4;4;3;3;2;;;;;;3;3;1;11;1;361;5;2;50;49;5100;1;11;5;99;"nej";7469;2;1;4;2;2;4;1;0;0;4;73;93;7;9;3;1;20;2;2;;1;;3;3
5837;5356;223;100000;0;1999;2;1948;1;1;2;1;1;1;0;2;0;0;0;14;2;3;;2;1;0;0;4;;;;;;0;4;8;2;1;6;8888888;4;2;1;2;2;3;2;3;1;1;1;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;5;5;3;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;2;10;100;100;100;2;5;5;4;4;1;2;3;2;2;2;1;2;;;3;8;1;1;1;1;2;2;1;2;1;2;2;8;8;2;2;2;6;2;1;3;2;1;5;1;5;1;1;2;3;2;3;3;3;1;1;2;2;2;1;1;2;3;1;1;2;3;2;4;1;8;3;1;1;1;2;1;3;1;1;2;2;2;2;1;1;2;2;1;1;2;2;1;3;3;3;3;3;3;2;3;5;3;8;8;1;2;1;2;3;1;2;1;1;2;2;2;2;4;4;2;3;3;3;3;3;3;2;3;2;2;3;3;2;2;3;8;4;2;8;3;1;2;2;3;1;1;1;1;1;1;1;1;5;5;5;5;1;1;1;1;6;1;2;3;2;2;2;2;2;3;3;5;5;5;1;2;5;1;1;2;1;88;3;2;2;1;2;2;1;2;2;3;3;4;4;4;3;4;5;2;2;2;2;4;2;1;3;2;5;2;5;2;;;;;;3;2;2;88;1;365;5;2;51;50;5100;1;6;5;99;"nej";7483;2;1;4;2;2;4;1;0;0;0;91;71;9;7;8;2;16;2;2;;;;1;4
5837;5356;59;100000;0;1999;2;1950;1;1;1;1;1;2;1;3;0;0;0;18;15;1;2;2;1;0;0;1;;2;;28;;0;4;10;2;1;9;800000;4;2;1;1;2;3;3;1;1;1;3;1;2;2;;2;;2;;1;2;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;2;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;9;9;4;1;1;0;0;1;1;0;0;0;0;0;0;1;1;1;1;0;1;1;9;9;9;1;1;1;4;4;1;1;1;1;2;2;1;2;;;8;4;1;1;1;1;2;2;2;2;1;1;8;8;8;8;8;2;3;8;1;3;2;2;5;5;5;1;1;2;2;2;3;2;3;2;8;8;1;1;1;2;2;8;1;1;2;1;1;3;1;3;4;3;1;1;3;3;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;3;3;3;1;2;3;8;88;4;5;4;2;1;8;1;1;1;1;8;1;1;3;3;2;3;3;3;1;3;3;3;2;2;2;3;2;1;1;3;2;7;7;4;4;4;1;1;4;4;4;1;2;3;3;1;88;4;88;1;88;6;6;6;88;3;1;2;2;7;4;3;3;3;3;3;3;2;3;3;5;5;5;1;2;8;1;1;1;3;3;2;2;4;3;1;2;1;4;5;5;5;5;5;5;3;3;3;3;1;4;4;4;4;2;;;;;;2;;;;;;2;3;2;7;1;369;5;2;49;48;5100;1;31;5;99;"nej";7606;2;1;3;2;2;4;3;1;0;0;34;34;3;3;4;2;13;2;8;;2;;4;2
5837;5356;56;100000;0;1999;2;1973;2;;1;5;;2;2;1;0;0;2;18;15;3;;2;1;0;0;7;4;2;;10;;0;1;8;1;;;150000;5;1;1;1;2;3;3;1;1;1;3;2;2;2;;2;;2;;1;2;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;1;5;4;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;4;4;1;3;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;0;2;10;100;100;100;2;2;4;2;4;1;1;1;1;2;2;1;2;;;8;8;2;2;2;8;8;8;8;8;2;1;2;2;2;8;8;8;3;2;8;8;1;8;5;5;5;1;1;3;3;1;3;3;3;1;3;2;2;1;1;1;1;3;1;1;1;2;1;1;1;3;3;3;1;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;3;2;2;2;2;2;8;88;4;5;5;88;1;8;1;2;1;1;8;1;1;8;3;2;2;2;2;2;2;2;2;3;2;2;3;2;1;1;1;1;8;4;8;8;8;8;8;8;8;8;2;1;3;3;1;5;4;1;1;6;6;6;6;6;2;1;6;6;6;6;3;3;2;2;3;3;2;3;3;5;5;5;1;8;8;1;2;2;88;88;3;2;2;2;1;3;1;2;5;5;5;5;5;5;1;1;3;2;4;4;2;2;2;1;3;3;3;4;8;1;3;3;3;5;5;1;2;2;11;1;369;5;2;26;25;5100;1;3;6;99;"nej";7578;1;1;1;1;2;1;3;0;0;0;91;;9;;1;1;14;2;8;;1;;4;4
5837;5356;17;100000;0;1999;1;1941;1;1;1;1;2;1;0;2;0;0;0;14;2;1;2;2;1;0;0;1;;1;3;100;;0;1;9;1;;;500000;5;2;1;2;2;3;3;2;2;2;3;1;2;2;;2;;2;;1;2;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;2;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;8;9;4;2;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;8;9;9;2;2;2;3;5;1;1;1;2;2;2;1;2;;;8;8;1;1;1;1;8;8;8;8;1;8;8;8;8;2;2;3;5;8;8;5;2;2;5;5;5;1;1;3;3;1;3;3;3;1;3;2;3;3;2;2;2;3;1;1;2;2;2;3;2;3;3;3;2;2;2;3;1;2;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2;3;2;2;2;3;1;8;3;3;3;2;1;8;3;3;1;1;1;3;3;1;3;3;2;3;3;2;3;3;3;4;2;2;4;2;1;2;2;2;7;5;4;4;4;1;1;4;4;4;1;2;3;4;1;6;6;2;1;88;3;88;88;88;1;1;7;88;4;4;3;3;2;2;3;3;2;3;3;5;5;5;1;2;8;1;1;2;15;15;1;8;5;5;1;1;1;2;5;5;5;5;5;3;3;3;3;3;1;4;3;4;3;2;;;;;;2;;;;;;2;2;2;7;1;369;5;2;58;57;5100;1;25;5;99;"nej";7626;2;1;4;3;2;5;1;1;0;0;13;;1;;3;1;9;1;8;2;3;;4;4
5837;5356;18;100000;0;1999;2;1964;1;1;1;1;1;2;2;2;2;0;0;16;4;1;2;2;1;0;0;1;;2;;600;;0;1;7;2;1;6;325000;1;2;1;1;1;4;4;3;2;3;1;2;2;2;;2;;2;;1;2;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;2;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;8;8;8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;2;8;2;4;2;3;8;8;5;3;2;1;8;2;8;1;2;;;8;8;1;1;1;8;8;8;8;8;1;2;2;2;2;2;8;3;2;2;2;7;2;1;5;1;5;1;1;2;3;2;8;2;3;1;8;2;2;3;2;2;2;8;2;2;2;2;4;4;1;3;3;3;1;1;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;8;8;4;3;3;3;2;3;8;88;5;5;88;88;1;3;1;1;8;8;8;1;8;8;4;3;2;3;2;1;3;3;3;4;2;2;3;1;1;8;8;8;4;7;8;8;4;8;8;8;8;8;3;3;3;8;1;88;88;88;1;88;88;88;88;88;1;1;7;88;1;88;3;3;1;1;8;3;2;3;8;5;5;5;1;2;4;1;2;2;88;88;1;8;8;8;8;2;2;4;4;4;4;4;4;4;2;3;5;3;2;3;2;4;3;1;2;2;2;3;4;2;;;;;;2;3;2;88;1;391;5;2;35;34;5100;1;18;5;99;"nej";325;2;1;2;1;2;2;2;1;0;0;82;71;8;7;3;2;88;8;1;;4;;4;4
5837;5356;59;100000;0;1999;2;1969;1;1;2;1;1;1;1;2;0;0;1;18;15;1;9;2;1;2;2;1;;2;;30;;0;4;10;2;1;11;400000;1;2;1;2;2;3;3;2;2;2;3;1;2;2;;2;;2;;1;2;2;;2;;2;;2;;2;;2;;1;1;2;;2;;2;;2;;2;2;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;8;9;8;8;1;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;1;1;6;9;9;2;4;8;3;5;1;1;1;1;2;2;1;2;;;8;8;1;1;1;1;2;2;2;2;1;1;2;2;2;2;8;2;3;8;8;8;2;2;5;5;5;1;1;2;3;2;3;3;3;2;8;2;2;2;2;2;1;3;1;1;2;2;1;2;1;4;4;4;1;1;2;3;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;3;2;2;2;2;2;1;88;2;3;3;88;1;4;1;2;1;1;1;1;1;3;2;2;2;2;2;2;3;3;3;4;2;2;3;2;1;1;1;2;6;8;4;4;4;1;1;4;4;4;2;1;3;3;1;5;4;1;1;5;1;5;5;5;2;1;5;2;1;3;3;4;2;2;3;3;2;3;3;5;5;5;1;2;4;1;1;1;8;8;2;2;;;;2;1;5;5;5;5;5;5;5;4;4;4;3;3;5;3;5;3;2;;;;;;2;;;;;;1;8;1;88;1;369;5;2;30;29;5100;1;29;5;99;"nej";7578;2;1;2;1;2;2;3;3;1;1;23;51;2;5;3;1;8;1;2;;2;;4;4
5837;5356;17;100000;0;1999;2;1962;1;2;1;5;;3;3;2;0;2;1;17;7;1;5;2;1;2;2;1;;2;;3;;0;1;11;2;1;11;300000;5;3;1;2;2;4;3;2;2;2;3;2;2;2;;2;;2;;1;2;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;1;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;4;1;4;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;4;2;2;3;4;4;3;3;3;5;1;1;8;2;2;1;2;;;8;3;1;1;1;1;1;8;1;8;1;1;2;2;2;2;8;1;8;1;1;1;2;1;5;5;5;1;1;3;3;2;3;3;3;1;3;2;3;3;3;2;2;3;1;2;2;2;4;4;1;4;4;4;1;1;1;4;2;2;1;2;2;2;1;1;2;2;2;2;2;2;1;1;4;3;3;2;2;3;8;88;5;5;5;88;1;8;1;1;1;1;8;1;1;8;2;2;2;2;2;2;3;3;3;3;2;2;3;2;1;2;2;1;8;3;4;8;4;1;1;4;4;4;1;2;2;5;1;8;8;5;1;8;8;8;8;8;1;1;9;7;6;6;3;3;2;2;3;3;2;3;3;5;5;5;1;8;8;1;3;2;1;1;1;8;4;3;2;2;1;3;4;4;4;4;4;4;2;3;3;3;1;3;2;3;3;1;2;3;3;5;8;2;;;;;;2;1;2;10;1;369;5;2;37;36;5100;1;25;5;99;"nej";7578;1;1;2;2;2;3;2;3;1;1;91;33;9;3;3;1;15;2;8;;1;;4;1
